booking was successful your reference number is:{ref} is there anything else i can help you with today,"għalkemm in numru ta' referenza tiegħek kien ta' suċċess , [ p886dg7v , ]{""entity"": ""ref""} it tabella tiegħek se tkun riżervata għal 15 il minuta ."
your reference number is {ref} do you need anything else,"i għamel ir riżervi u n numru ta' referenza tiegħek huwa [ 9f1phausen6 ]{""entity"": ""ref""}"
i was able to book {name} and your reference is {ref},"i irreġistra l vawċer , in numru ta' referenza ta' l isem ta' l [ istituzzjoni k6wvg1o7 għandu ]{""entity"": ""ref""} jkun hemm kwalunkwe ħaġa li tista' tgħinlek"
i was able to get you {bookstay} night at {name} ref {ref} can i help you with anything else today,"i was able to get that table booked for you for [ tuesday ]{""entity"": ""ref""}"
ive booked your party of {bookpeople} for {bookstay} nights at allenbell starting {bookday} your reference number is {ref} would you like the address and phone number for allenbell,"i lesti n numru ta' referenza tiegħek huwa ta' [ 35w3xe Wasser hemmhekk ]{""entity"": ""ref""} kull ħaġa li tista' tagħmel biex tgħin ."
booking was successful the table will be reserved for 15 minutesreference number is:{ref} anything else,"għalkemm il qari tiegħek kien ta' suċċess , in numru ta' referenza huwa [ mukotomija , ]{""entity"": ""ref""} it tabella se tkun riżervata għal 15 il minuta ."
i changed the restaurant and booked for you your new reference number is:{ref},"ir reġistrazzjoni tiegħek kellha suċċess , in numru ta' referenza ta' dan is [ suġġett jikkonsisti ]{""entity"": ""ref""} f'kull ħaġa li jista' jgħinlek ."
i was able to book a table for {bookpeople} at {name} on {bookday} at 11:0 {booktime} the reference number is {ref} is there anything else we can help you with,"il kamra tiegħek [ hi mniżżla ref xyqtb77q jista' ]{""entity"":"" ref""} jgħinlek b'kull ħaġa llum ."
i have booked it reference number is:{ref} can i help you with anything else,"l [ inġenju tal ]{""entity"": ""food""} baħar għall ivvjaġġar [ bl ajru ]{""entity"": ""ref""}"
okay i was able to book a table for {bookpeople} at {name} for {booktime} on {bookday} your reference number is {ref},"l [ inġenju tal ]{""entity"": ""food""} baħar għall ivvjaġġar [ bl ajru ]{""entity"": ""ref""}"
that worked i guess you just needed a larger room your reference number is {ref} can i be of further assistance,"in numru ta' referenza tiegħek kollu [ mniżżel fil ]{""entity"": ""ref""} kotba jista' jgħinlek b'kull ħaġa oħra"
i was ale to succesfully book you the table will be reserved for 15 minutes the reference number is {ref} can i assist with anything else,"in numru ta' referenza tiegħek kollu [ mniżżel fil ]{""entity"": ""ref""} kotba jista' jgħinlek b'kull ħaġa oħra"
your booking was successful and the reference number is {ref} they will hold your table for 15 minutes on {bookday} at 16:1 {booktime} is there anything else,"irriservajt it tabella tiegħek fuq il paġna [ 5 għal ]{""entity"": ""bookpeople""} kull ħaġa li għandek tgħin biex"
i have booked the {name} for you for 5 nights starting on {bookday} the reference number is {ref} is there anything else i can help you with today,"irriservajt it tabella tiegħek fuq il paġna [ 5 għal ]{""entity"": ""bookpeople""} kull ħaġa li għandek tgħin biex"
i booked you a table at the sala thong in the west area for {booktime} saturday,"għandek tabella biex [ tipproduċi bar tal waqfien mill ]{""entity"":"" name""} ġlied jista' jgħinlek b'kull ħaġa oħra"
ok ive got your booked the reference number is {ref} and theyll hold your table for 15 minutes can i help you with anything else,"i was able to book that for you and your reference number is [ 2399p9me ]{""entity"": ""ref""}"
booking was successful the table will be reserved for 15 minutes starting at 13:{booktime} 0 your reference number is {ref} is there anything else i can help you with,"l iskoperta kienet ta' suċċess , it tabella se tkun riżervata għal numru ta' referenza ta' 15 il minuta , [ u6i2ppbo i issa se ]{""entity"": ""ref""} tħares lejn l informazzjoni tiegħek dwar il ferrovija ."
your booking was successful the reference number is {ref} may i assist you with anything else today,"ir riċetta tiegħek fil alexander għal [ 2 hemm ]{""entity"": ""bookstay""} xi ħaġa li tista' tgħin biha llum ."
great your booking for {name} was successful the reference number is {ref} is there anything else i can do to help,"ir riċetta tiegħek fil alexander għal [ 2 hemm ]{""entity"": ""bookstay""} xi ħaġa li tista' tgħin biha llum ."
your reservation is complete for a party of {bookpeople} at {booktime} at a british restaurant one seven in centre and your confirmation is {ref},"ir riċetta tiegħek fil alexander għal [ 2 hemm ]{""entity"": ""bookstay""} xi ħaġa li tista' tgħin biha llum ."
your reservation has been made reference number {ref} is there anything else i can help you with,"in numru ta' referenza kien ta' suċċess , is Sur [ zzpp7k9d hemmhekk ]{""entity"": ""ref""} kwalunkwe ħaġa li tista' tgħin biha llum ."
ok your table is reserved and your reference number is:{ref} can i help you with anything else today,"ive set up reservations [ for 6 and ]{""entity"": ""bookpeople""} for 5 [ days is ]{""entity"": ""bookday""} there anything else i can do for you today"
a room has been booked your reference number is {ref},"it tabella se tkun riżervata għan numru ta' referenza ta' 15 il minuta [ . ]{""entity"": ""ref""}"
your booking is successful your reference number is {ref} can i help you with anything else,"it tabella [ tiegħek ġiet ]{""entity"": ""bookpeople""}[ riżervata għal ]{""entity"":"" booktime""}[ 6 ]{""entity"": ""ref""}"
that was accepted your reference number is {ref} and that was for 2 nights {bookpeople} person anything else,"it tabella [ tiegħek ġiet ]{""entity"": ""bookpeople""}[ riżervata għal ]{""entity"":"" booktime""}[ 6 ]{""entity"": ""ref""}"
very good sir that worked and i have a reference number for you:{ref},"kbir tan numru ta' referenza tiegħek huwa [ b4famsjv ]{""entity"": ""ref""}"
you are all set for {bookstay} night ({bookday}) reference number is {ref} would you like to try another location for {bookday} night,"all right your room has been reserved your reference number is [ vqqn0120 is ]{""entity"": ""ref""} there anything else i can help you with today"
your booking was successful and reference number is {ref} can i help you with anything else today,"i was able to book it reference number is [ mtq1yzll ]{""entity"": ""ref""}"
okay it went through so you will be staying at the {name} and your reference is {ref} can i help you with anything else today,"[ isem u ]{""entity"": ""ref""} indirizz tal manifattur i responsabbli għall ħruġ tal lott"
all right your room has been reserved your reference number is {ref} is there anything else i can help you with today,"[ isem u ]{""entity"": ""ref""} indirizz tal manifattur i responsabbli għall ħruġ tal lott"
yes {name} is located on {address} in the {area} i ahve made a reservation the table will be reserved for 15 minutes reference number is:{ref},"[ isem u ]{""entity"": ""ref""} indirizz tal manifattur i responsabbli għall ħruġ tal lott"
your table has been reserved is there anything else i can help you with today,"[ isem u ]{""entity"": ""ref""} indirizz tal manifattur i responsabbli għall ħruġ tal lott"
booking was successful the table will be reserved for 15 minutes reference number is:{ref} is there anything else i can help you with today,"alright i kien kapaċijirreġistra l kamra tiegħek fil [ belt ta'roomz hemm ]{""entity"":"" name""} kwalunkwe ħaġa li tista' tagħmel"
{booktime} it is your table at ask will be held for 15 minutes and your reference number is {ref} can i help you with anything else,"il kamra tiegħek hija riżervata numru ta' referenza [ 9fxei63v ]{""entity"": ""ref""}"
i was able to reserve it reference number is {ref},"ir riżerva tiegħek kellha suċċess in numru ta' referenza tiegħek huwa [ taħt il ]{""entity"": ""ref""} parir li t tabella tiegħek se tkun riżervata għal 15 il minuta ."
i have managed to book your table for {bookpeople} on {bookday} your reference number is:{ref} is there anything else i can help you with,"għandek in numru ta' referenza tiegħek huwa [ 5cwu2u98 . ]{""entity"": ""ref""}"
alright i was able to book your room for {bookstay} night at {name} for {bookpeople} people your reference number is {ref} can i help with anything else,"għalhekk [ hemm kull ]{""entity"":"" bookday""} ħaġa li tista' tgħin biex"
yes that time is available and ive reserved your table the reference number is {ref},"ive għamel ir riżerva tiegħek [ f'tang chinese . ]{""entity"":"" ref""}"
your booking at cityroomz was successful reference number is {ref},"ok it tabella tiegħek hija riżervata u n numru ta' referenza tiegħek huwa ta' madwar 6 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 [ 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 ]{""entity"": ""ref""} 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000"
your table for {bookpeople} is reserved at {name} your reference number is:{ref} is there anything else i can help you with today,"magħmul in numru ta' referenza tiegħek huwa [ luldc1bo għandek ]{""entity"": ""ref""} bżonn tgħin bi kwalunkwe ħaġa"
your reservation is for {booktime} with reference number {ref} and i have reserved a {type} to get you there contact number is {phone},"fil kotba , it tabella se tkun riżervata għan numru ta' referenza ta' 15 il minuta [ . ]{""entity"": ""ref""}"
no problem ive booked you a reservation at {name} for {bookday} at {booktime} for {bookpeople} people the reference number is {ref} is there anything else,"ok ive ibdelkjajt it tabella tiegħek in numru ta' referenza tiegħek huwa [ għalhekk0k9wu jista' ]{""entity"": ""ref""} jgħin ma' kwalunkwe ħaġa"
consider it done you are booked reference number is {ref} any other questions today,"i għamlet skambju hawnhekk huwa n numru ta' referenza ta' suċċess tal Ġabra ta' l Informazzjoni Isem il Kuntrattur i Isem il Kuntrattur i Isem il [ Kuntrattur i Isem il Kuntrattur i ]{""entity"": ""ref""}"
great i successfully booked your stay your reference number is {ref} is there anything else i can help you with,"iva ċertament li tniżżel il kotba fuq it [ tubi ]{""entity"": ""ref""}"
i have booked you at worth house it is a 4 star accommodation and the postcode is cb41da do you have any further questions,"in numru ta' referenza tiegħek kien ta' suċċess [ . . . . . . ]{""entity"": ""ref""} ."
that booking was successful the reference number is {ref} is there anything else i can do for you,"l istudju tiegħek kollu kellu suċċess u n numru ta' referenza tiegħek huwa [ vmi0r4j4 kull ]{""entity"": ""ref""} fejn i jista' jgħin"
you are all set reference number {ref} anything else i can help you with,"ok the booking was successful your reference number is [ 5cb11jq8 is ]{""entity"": ""ref""} there anythng else i can help you with today"
"
","
"
intent (DONT TRANSLATE): action_restaurant-inform,intent (DONT TRANSLATE): action_restaurant-inform
temp action message,"messaġġ ta"" azzjoni temp"
"
","
"
intent (DONT TRANSLATE): utter_general-bye,intent (DONT TRANSLATE): utter_general-bye
okay thanks for calling,is-sejħa permezz ta' sejħa
